,text,label
2145,"এটা নাকি পবিত্র মাস,,, রহমতের মাস,,,,তাহলে এরা কেনো এই মাসে এরকম করতেছে,,,শুধু ওয়াজ শুনে নামে মুসলমান হওয়া থেকে বেরিয়ে আসুন,,,",0
2146,ঠিক ভাই।,0
2147,আল্লাহ ছাড় দেয় ছেড়ে দেয় না। মনে রেখো ভারত এর জালেমরা আল্লাহর গজব খুব জ্বলদি আসবে। তোমরা দেখো নাই চিনকে কিভাবে দিলো😓,2
2148,এই শালার বাংলাদেশের সাংবাদিকরা সব চোর চোরদের ধরে পেটানো উচিত,2
2149,ভাই ছোট্ট বোন টার পাশে একটু ধারান কুরআন ও গজল নিয়ে ভিডিও বানাই🙇👍👍,0
2150,ভিডিওতে দেখলাম এক দোকানের কর্মচারীকে অন‍্য দোকানের কর্মচারীরা সংঘবদ্ধ হয়ে খুব মারপিট করছে এক্ষেত্রে তাদের আইনের আওতায় বিচার করে সাজা দেওেয়া দরকার।,0
2151,"ঐ সব দালার গুলো কোথায় যারা হিন্দুদের ওপর কিছু হলেই ঝাপিয়ে পরে,,, তারা কি তাদের গর্থে ⛽ লাগিয়ে ঘুমইতেছে না কি,,,,,জমুনা টিভি তোদের আর কি বলবো সত্য কথা বলছিলাম তার পরে দেখি আমারে রিপোর্ট মারা হয়েছে ফেসবুকে,,,, এটাই যদি বাংলাদেশে হিন্দুরের কিছু বলত তবে ইন্ডিয়ান হিন্দুরা আর তাদের মিডিয়া হুমকার দিয়ে কথা বলতো,,,সাথে অপমান জনক ব্যাখ্য দিতো,,, আর আপনারা শুধু সারা জিবন তেল মেরে গেলেন",1
2152,সারাদেশে পূজামণ্ডপে কি কোরআন রেখেছিল??তাহলে উম্মাদের অনুসারীরা সারাদেশে হামলা চালালো কেন??কোরআন রেখে কোন হিন্দু কখনই দূর্গা কে অপমান করবে না।,0
2153,"অভিনয়টাতে অনেক খুত আছে , আরেকটো ভাল করা যেত যেহেতু যথেষ্ট সময় নিয়ে করা হয়েছে",0
2154,আজ যারা হামলার শিকার হয়েছে তাদের প্রতি ফোটা রক্তের বিচার এই বাংলার মাটিতে হবে,0
2155,একটা কমেন্ট রেখে গেলাম একজন বললো ধর্ম যার যার উৎসব সবারতারপর কাদের সাহেব বলেছেন তাদের সবাই কে শাস্তির আওতায় আনা হবেআমি এমন একটি দিন দেখবো যেদিন আল্লাহ্ আপনাদের খুব কঠিন পরিস্থিতির মধ্য আপনাদের ফেলবে শেষ জীবন টা আপনাদের হয়তোবা অনেক কষ্টে কাটবে এটা অভিশাপ না এটা হয়তোবা আল্লাহ্ বিচার করবেন আপনাদের সেই দিনটার অপেক্ষায় রইলাম কমেন্ট রেখে গেলাম,0
